year,geo_name,geo,adult_smoking,adult_obesity,excessive_drinking,motor_vehicle_crash_deaths,homicide_rate,sexually_transmitted_infections,health_care_costs,diabetes,hiv_prevalence_rate,violent_crime,alcoholimpaired_driving_deaths
2015,Morgan County,05000US47129,0.314,0.31,None,30.9,7.2,501.6,11178,0.114,135.4,226.62,0.259
2015,Obion County,05000US47131,0.264,0.329,0.084,28.29,None,497.8,11024,0.136,107.1,319.94,0.258
2015,Overton County,05000US47133,0.281,0.316,None,21.53,None,144.2,10931,0.134,None,272.79,0.267
2015,Perry County,05000US47135,0.282,0.3,None,42.1,None,305.3,11174,0.139,104.7,284.95,0.273
2015,Pickett County,05000US47137,None,0.32,None,None,None,196.1,11230,0.142,None,58.58,0.5
2015,Polk County,05000US47139,0.289,0.325,None,27.37,None,125.9,10383,0.133,84.8,248.42,0.464
2015,Putnam County,05000US47141,0.181,0.349,0.064,19.45,3.5,422,10340,0.125,89.7,386.1,0.279
2015,Rhea County,05000US47143,0.198,0.365,None,24.5,None,328.7,10557,0.136,58.9,339.74,0.148
2015,Roane County,05000US47145,0.157,0.34,None,21.42,6.3,248.7,10692,0.128,56,257.46,0.233
2015,Robertson County,05000US47147,0.239,0.339,None,21.95,6.8,298.8,10434,0.114,163.7,436.7,0.237
2015,"Rutherford County, TN",05000US47149,0.171,0.317,0.085,11.25,4.3,464.2,10567,0.096,155.1,430.81,0.272
2015,Scott County,05000US47151,0.511,0.296,None,29.64,None,144.3,12507,0.122,44.4,311.94,0.25
2015,Sequatchie County,05000US47153,0.299,0.34,None,28.61,None,277.3,11357,0.123,50.2,385.38,0.526
2015,Sevier County,05000US47155,0.284,0.302,0.109,17.7,2.5,252.9,9238,0.112,107.7,347.13,0.27
2015,"Shelby County, TN",05000US47157,0.173,0.35,0.125,13.56,16.7,1052.9,9447,0.122,848.5,1235.83,0.169
2015,Smith County,05000US47159,0.235,0.332,None,22.48,None,178,11804,0.114,120.9,280.21,0.259
2015,Stewart County,05000US47161,None,0.29,None,31.48,None,308.3,10851,0.145,None,259.59,0.348
2015,"Sullivan County, TN",05000US47163,0.256,0.331,0.085,13.08,3.1,259,9922,0.145,91.5,530.2,0.234
2015,"Sumner County, TN",05000US47165,0.2,0.297,0.088,15.17,3.3,310.6,10674,0.112,112.9,277.97,0.265
2015,Tipton County,05000US47167,0.253,0.329,0.11,18.98,6.1,453.8,10614,0.123,161.1,552.81,0.295
2015,Trousdale County,05000US47169,None,0.338,None,47.83,None,359.2,11086,0.122,168,510.72,0.294
2015,Unicoi County,05000US47171,0.234,0.304,None,12.52,None,142.6,10943,0.13,56.2,166.6,0.222
2015,Union County,05000US47173,0.238,0.33,None,26.16,None,256.2,11602,0.131,44.2,275.33,0.238
2015,Van Buren County,05000US47175,0.394,0.316,None,31.07,None,88.8,11192,0.127,106.1,299.87,0.5
2015,Warren County,05000US47177,0.209,0.322,None,29.56,3.6,404.1,11281,0.133,116.4,335.01,0.44
2015,"Washington County, TN",05000US47179,0.241,0.309,0.067,13.56,3.4,201.4,10050,0.113,163.2,414.82,0.315
2015,Wayne County,05000US47181,0.228,0.337,None,21,8.9,135.3,10968,0.115,101.1,183.28,0.333
2015,Weakley County,05000US47183,0.254,0.304,0.075,18.55,4.1,523.1,12376,0.133,39.5,319.05,0.343
2015,White County,05000US47185,0.292,0.311,None,26.18,5.9,283.7,10352,0.126,63.4,323.2,0.29
2015,"Williamson County, TN",05000US47187,0.109,0.27,0.139,6.87,1.9,128,9137,0.098,82.5,123.63,0.226
2015,"Wilson County, TN",05000US47189,0.29,0.317,0.138,15.2,2.9,271.5,11042,0.116,99.7,388.64,0.318
2015,Anderson County,05000US48001,0.216,0.356,0.26,26.81,7,374.6,10784,0.118,380.2,302.27,0.275
2015,Andrews County,05000US48003,None,0.295,None,39.31,None,409.5,9262,0.099,39.2,518.01,0.4
2015,Angelina County,05000US48005,0.207,0.297,0.099,21.95,5.8,514.9,11561,0.115,159,348.02,0.322
2015,Aransas County,05000US48007,None,0.282,None,17.74,9.3,545.8,10358,0.12,107.4,201.34,0.276
2015,Archer County,05000US48009,None,0.296,None,15.91,None,240.4,10881,0.128,None,121,0.5
2015,Armstrong County,05000US48011,None,0.275,None,None,None,None,7906,0.112,None,17.24,0.357
2015,Atascosa County,05000US48013,0.383,0.288,None,17.94,4.7,478,10925,0.102,99.4,171.5,0.213
2015,Austin County,05000US48015,0.179,0.278,0.187,25.49,None,223.6,8787,0.103,137.3,202.25,0.528
2015,Bailey County,05000US48017,None,0.288,None,32.32,None,322.6,11370,0.098,None,251.87,0.167
2015,Bandera County,05000US48019,0.221,0.287,None,28.8,None,102.3,9300,0.136,71,89.96,0.4
2015,Bastrop County,05000US48021,0.221,0.31,0.168,24.46,3.8,375.9,10351,0.103,148.1,368.79,0.313
2015,Baylor County,05000US48023,None,0.275,None,49.36,None,None,12568,0.118,None,379.62,0.158
2015,Bee County,05000US48025,None,0.304,None,18.3,None,547.2,11893,0.095,775.1,219.66,0.043
2015,"Bell County, TX",05000US48027,0.194,0.296,0.133,15.51,5.2,1237.3,10026,0.085,166.8,413.71,0.329
2015,"Bexar County, TX",05000US48029,0.162,0.301,0.192,10.89,7,648.8,10421,0.095,312.1,476.86,0.417
2015,Blanco County,05000US48031,None,0.301,None,30.71,None,244,8445,0.114,69.8,175.14,0.2
2015,Borden County,05000US48033,None,0.293,None,None,None,None,13101,0.119,None,51.81,0
2015,Bosque County,05000US48035,0.39,0.293,None,24.47,None,198.6,8855,0.109,56,94.56,0.368
2015,Bowie County,05000US48037,0.17,0.344,0.113,18.82,9.7,435.9,10680,0.115,229.7,677.66,0.264
2015,"Brazoria County, TX",05000US48039,0.15,0.3,0.124,15.66,4.1,319.6,11179,0.094,122.7,170.31,0.417
2015,"Brazos County, TX",05000US48041,0.131,0.276,0.125,11.17,3.1,529.7,9767,0.071,154.1,387.12,0.149
2015,Brewster County,05000US48043,None,0.269,0.149,None,None,472.3,7090,0.09,None,124.18,0.333
2015,Briscoe County,05000US48045,None,0.291,None,None,None,None,10943,0.121,None,40.13,0
2015,Brooks County,05000US48047,None,0.291,None,31.28,None,614.4,15152,0.11,155.8,301.41,0
2015,Brown County,05000US48049,0.258,0.311,None,16.48,4,267,10192,0.102,142.6,369.69,0.222
2015,Burleson County,05000US48051,None,0.299,None,30.88,None,433.8,10259,0.119,130.9,174.18,0.382
2015,Burnet County,05000US48053,0.246,0.287,0.128,31.93,None,257.8,9870,0.107,110.7,166.71,0.222
2015,Caldwell County,05000US48055,None,0.308,None,21.95,None,521.5,12860,0.097,167.4,317.38,0.413
2015,Calhoun County,05000US48057,None,0.295,None,25.56,None,351.7,10874,0.11,79.2,545.07,0.35
2015,Callahan County,05000US48059,None,0.29,None,26.5,None,185,10462,0.108,134.8,97.35,0.194
2015,"Cameron County, TX",05000US48061,0.136,0.277,0.164,8.69,2.4,408.1,11896,0.089,183.7,293.32,0.339
2015,Camp County,05000US48063,None,0.326,None,42.89,None,473.9,11087,0.123,122.4,236.35,0.2
2015,Carson County,05000US48065,None,0.289,None,41.05,None,194.9,9964,0.109,None,159.18,0
2015,Cass County,05000US48067,0.269,0.288,None,29.76,7.4,308.3,10885,0.123,92.8,283.92,0.265
2015,Castro County,05000US48069,None,0.301,None,34.25,None,343,11691,0.103,None,105.98,0.25
2015,Chambers County,05000US48071,None,0.314,None,27.42,6.1,88.4,12036,0.1,55.3,238.29,0.185
2015,Cherokee County,05000US48073,0.249,0.319,None,34.62,3.3,509.7,11559,0.124,205.4,455.96,0.299
2015,Childress County,05000US48075,None,0.296,None,None,None,327.2,9039,0.1,None,365.87,0.429
2015,Clay County,05000US48077,None,0.296,None,18.45,None,104.4,10714,0.125,65.2,55.19,0.2
2015,Cochran County,05000US48079,None,0.298,None,None,None,229.8,10371,0.113,None,84.42,0.6
2015,Coke County,05000US48081,None,0.312,None,None,None,371.4,8717,0.128,None,19.87,0
2015,Coleman County,05000US48083,None,0.287,None,37.26,None,138.3,9606,0.121,64.7,152.58,0.267
2015,"Collin County, TX",05000US48085,0.097,0.257,0.132,6.86,1.6,289.9,11642,0.084,154.5,170.32,0.34
2015,Collingsworth County,05000US48087,None,0.309,None,None,None,329.4,15638,0.111,None,10.73,0.333
2015,Colorado County,05000US48089,None,0.301,0.183,21.34,8.5,260.9,10861,0.117,125.3,217.96,0.2
2015,"Comal County, TX",05000US48091,0.169,0.291,0.194,14.47,3.7,311.2,10300,0.098,94.8,281.8,0.37
2015,Comanche County,05000US48093,0.22,0.292,None,29.91,None,167.1,9970,0.107,60,226.73,0.2
2015,Concho County,05000US48095,None,0.311,None,None,None,124.7,9578,0.094,190.1,144.86,0.167
2015,Cooke County,05000US48097,None,0.308,None,21.22,5.6,279.2,12331,0.106,62.4,215.94,0.405
2015,Coryell County,05000US48099,0.157,0.313,None,12.03,3.3,508.9,9509,0.083,188,209.99,0.262
2015,Cottle County,05000US48101,None,0.295,None,None,None,None,9305,0.127,None,0,0.25
2015,Crane County,05000US48103,None,0.292,None,None,None,175.4,11272,0.099,None,135.43,0.333
2015,Crockett County,05000US48105,None,0.3,None,None,None,374,8894,0.106,None,None,0.143
2015,Crosby County,05000US48107,None,0.29,None,None,None,277.5,11088,0.107,None,141.09,0.25
2015,Culberson County,05000US48109,None,0.29,None,None,None,349.3,11124,0.107,None,123.88,0.143
2015,Dallam County,05000US48111,None,0.308,None,28.15,None,400.2,10814,0.091,92.5,311.95,0.6
2015,"Dallas County, TX",05000US48113,0.153,0.292,0.15,10.19,8.5,661.1,11204,0.093,735.8,465.92,0.387
2015,Dawson County,05000US48115,None,0.309,None,15.52,None,469.2,10370,0.1,58.4,303,0.25
2015,Deaf Smith County,05000US48117,None,0.321,None,18.64,None,692.1,9838,0.095,71.9,293.02,0.353
2015,Delta County,05000US48119,None,0.293,None,29.93,None,319,10949,0.121,None,107.17,0.625
2015,"Denton County, TX",05000US48121,0.101,0.266,0.134,7.2,1.9,275.7,12190,0.083,126.3,180.37,0.33
2015,DeWitt County,05000US48123,0.321,0.292,None,16.33,None,420.2,10356,0.113,75.8,292.6,0.4
2015,Dickens County,05000US48125,None,0.286,None,None,None,None,12636,0.111,None,108.45,0
2015,Dimmit County,05000US48127,None,0.305,None,31.4,None,640.5,12191,0.109,74.6,469.28,0.344
2015,Donley County,05000US48129,None,0.302,None,None,None,389.1,10549,0.118,314.3,197.54,0
2015,Duval County,05000US48131,None,0.299,None,23.97,None,426.7,14590,0.1,157.1,737.6,0.136
2015,Eastland County,05000US48133,0.144,0.317,None,33.12,None,168.3,11219,0.125,56.5,200.11,0.2
2015,"Ector County, TX",05000US48135,0.219,0.315,0.154,26.54,6,555.7,10274,0.1,119.2,717.77,0.441
2015,Edwards County,05000US48137,None,0.291,0.184,None,None,None,9089,0.118,None,165.54,0
2015,"Ellis County, TX",05000US48139,0.134,0.28,0.199,13.97,4.6,333.2,10921,0.103,108,178.18,0.378
2015,"El Paso County, TX",05000US48141,0.152,0.254,0.173,12.04,2.9,606,9917,0.09,252.4,401.51,0.349
2015,Erath County,05000US48143,None,0.295,None,21.27,None,353.5,9326,0.094,34,155.96,0.313
2015,Falls County,05000US48145,None,0.316,None,26.5,None,692.8,10270,0.124,110.3,158.32,0.174
2015,Fannin County,05000US48147,0.271,0.323,None,32.96,4.2,242.4,12417,0.109,123.7,166.97,0.342
2015,Fayette County,05000US48149,None,0.287,None,30.53,None,283.5,9837,0.116,70,129.81,0.478
2015,Fisher County,05000US48151,None,0.301,None,None,None,338.2,9769,0.123,None,166.6,0
2015,Floyd County,05000US48153,None,0.291,None,26.21,None,439.8,11700,0.119,None,348.4,0
2015,Foard County,05000US48155,None,0.285,None,None,None,None,10870,0.126,None,73.87,0.167
2015,"Fort Bend County, TX",05000US48157,0.101,0.25,0.156,8.45,4.1,206.6,11457,0.08,137.7,286.88,0.445
2015,Franklin County,05000US48159,None,0.289,None,25.48,None,338.3,11637,0.109,72.6,164.89,0.545
2015,Freestone County,05000US48161,0.211,0.308,None,30.04,None,292.1,10181,0.115,104.5,253.22,0.313
2015,Frio County,05000US48163,None,0.304,None,15.02,None,474.5,10891,0.091,195,181.1,0.241
2015,Gaines County,05000US48165,None,0.315,None,34.27,None,135.8,11111,0.094,None,91.26,0.323
2015,"Galveston County, TX",05000US48167,0.172,0.289,0.138,15.05,6.2,388,11519,0.107,268.4,296.54,0.408
2015,Garza County,05000US48169,None,0.31,None,None,None,218.3,11688,0.09,204.4,20.29,0.5
2015,Gillespie County,05000US48171,None,0.314,0.144,14.6,None,182.9,7759,0.121,37.4,63.42,0.192
2015,Glasscock County,05000US48173,None,0.291,None,None,None,None,9059,0.101,None,106.72,0.111
2015,Goliad County,05000US48175,None,0.3,None,23.82,None,380.9,10325,0.121,None,191.58,0.12
2015,Gonzales County,05000US48177,None,0.328,None,32.59,None,668.5,9212,0.118,80.5,514.67,0.306
2015,Gray County,05000US48179,0.361,0.277,None,30.95,None,383,10802,0.116,109,515.73,0.128
2015,"Grayson County, TX",05000US48181,0.19,0.281,0.109,20.87,3.9,302.6,12198,0.104,86.8,268.27,0.386
2015,"Gregg County, TX",05000US48183,0.171,0.337,0.143,22.53,8.7,809.6,11397,0.116,329,504.39,0.364
2015,Grimes County,05000US48185,None,0.348,None,30.87,None,477.9,11001,0.115,162.9,341.73,0.188
2015,"Guadalupe County, TX",05000US48187,0.209,0.315,0.192,13.17,2.9,335.4,10375,0.091,61.4,207.62,0.171
2015,Hale County,05000US48189,0.282,0.29,None,18.97,None,527.7,10729,0.104,89.2,215.67,0.409
2015,Hall County,05000US48191,None,0.297,None,None,None,182.2,9105,0.122,None,235.18,0
2015,Hamilton County,05000US48193,None,0.318,None,25.35,None,252.8,10540,0.129,109.2,254.25,0
2015,Hansford County,05000US48195,None,0.287,None,28.62,None,235.5,10421,0.105,None,182.3,0.5
2015,Hardeman County,05000US48197,None,0.302,None,None,None,367.5,13300,0.118,None,126.94,0
2015,Hardin County,05000US48199,0.255,0.339,None,27.89,4.8,188.4,10932,0.114,83.4,151.36,0.354
2015,"Harris County, TX",05000US48201,0.157,0.282,0.165,11.22,9.2,515.6,11724,0.082,595.6,725.45,0.411
2015,Harrison County,05000US48203,0.225,0.315,0.168,32.02,8.4,481.8,11069,0.111,164.5,405.14,0.366
2015,Hartley County,05000US48205,None,0.304,None,None,None,65.1,10523,0.102,None,240.28,0.067
2015,Haskell County,05000US48207,None,0.295,None,None,None,237.2,10100,0.117,197.4,133.33,0.167
2015,"Hays County, TX",05000US48209,0.137,0.273,0.182,14.66,2.1,640.9,10527,0.075,101.2,208.67,0.28
2015,Hemphill County,05000US48211,None,0.308,None,41.67,None,245.1,8225,0.097,None,417.98,0.067
2015,Henderson County,05000US48213,0.249,0.273,0.194,25.85,4.3,364.1,11498,0.101,93,379.73,0.36
2015,"Hidalgo County, TX",05000US48215,0.12,0.34,0.147,11.41,4.6,391.9,12588,0.106,151.3,309.65,0.311
2015,Hill County,05000US48217,0.193,0.332,None,26.97,None,273.4,9775,0.101,97.4,159.12,0.259
2015,Hockley County,05000US48219,0.154,0.287,None,18.05,None,520.1,10706,0.089,42.9,428.07,0.231
2015,Hood County,05000US48221,0.225,0.26,0.191,22.12,3,272.8,9955,0.109,92.2,163.58,0.138
2015,Hopkins County,05000US48223,0.284,0.305,None,27.52,None,293.2,10753,0.105,119,179.5,0.239
2015,Houston County,05000US48225,None,0.316,None,29.72,7.3,328.1,10100,0.128,337.2,168.53,0.194
2015,Howard County,05000US48227,None,0.312,None,21.08,4.6,403.9,8981,0.112,204.2,561.04,0.182
2015,Hudspeth County,05000US48229,None,0.288,0.562,None,None,209.8,10586,0.11,None,123.82,0.156
2015,Hunt County,05000US48231,0.34,0.302,0.24,22.09,4.2,369.8,11510,0.105,108.1,410.73,0.28
2015,Hutchinson County,05000US48233,None,0.332,None,26.53,None,301.1,10570,0.104,36.9,763.98,0.308
2015,Irion County,05000US48235,None,0.29,None,None,None,445,6856,0.113,None,61.53,0
2015,Jack County,05000US48237,None,0.289,None,28.39,None,111.3,10665,0.102,192.9,200.38,0.308
2015,Jackson County,05000US48239,None,0.313,None,24.44,None,301.6,12101,0.113,51.3,180.38,0.25
2015,Jasper County,05000US48241,0.224,0.31,None,24.96,None,334,11117,0.126,55.6,306.39,0.39
2015,Jeff Davis County,05000US48243,None,0.259,None,None,None,None,7461,0.128,None,141.74,0.125
2015,"Jefferson County, TX",05000US48245,0.215,0.35,0.124,17.47,8.9,520.2,11336,0.132,397,651.97,0.329
2015,Jim Hogg County,05000US48247,None,0.295,None,None,None,552.5,15328,0.104,None,149.48,0.25
2015,Jim Wells County,05000US48249,None,0.3,None,22.71,7.6,675.4,15967,0.094,50.5,663.49,0.135
2015,"Johnson County, TX",05000US48251,0.197,0.327,0.188,19.83,2.9,320,12477,0.122,108.3,241.7,0.204
2015,Jones County,05000US48253,None,0.303,None,19.87,None,225.3,9592,0.097,954.4,290.48,0.435
2015,Karnes County,05000US48255,None,0.279,None,27.74,None,269.2,10829,0.094,146,194.99,0.273
2015,"Kaufman County, TX",05000US48257,0.232,0.332,None,19.9,5,288.5,11781,0.101,144.5,278.43,0.444
2015,Kendall County,05000US48259,0.131,0.261,0.17,17.54,None,258.6,8999,0.104,66.7,108.92,0.207
2015,Kenedy County,05000US48261,None,0.296,None,None,None,None,28232,0.103,None,856.03,0.3
2015,Kent County,05000US48263,None,0.299,None,None,None,None,10638,0.127,None,445.34,0
2015,Kerr County,05000US48265,0.223,0.264,0.153,21.53,5.1,229,8804,0.125,58.7,165.09,0.25
2015,Kimble County,05000US48267,None,0.287,None,None,None,153.5,8827,0.12,None,278.33,0.077
2015,King County,05000US48269,None,0.285,None,None,None,None,None,0.106,None,119.47,0.25
2015,Kinney County,05000US48271,None,0.295,None,None,None,222,10363,0.116,None,75.87,0.2
2015,Kleberg County,05000US48273,None,0.313,None,10.8,None,630.8,12172,0.087,77.6,702.74,0.238
2015,Knox County,05000US48275,None,0.285,None,None,None,184.7,10602,0.115,None,105.91,0.667
2015,Lamar County,05000US48277,0.234,0.308,None,20.43,6.1,417.6,11481,0.129,125.8,375.02,0.347
2015,Lamb County,05000US48279,None,0.295,None,32.46,None,485.4,9740,0.099,80.4,346.75,0.5
2015,Lampasas County,05000US48281,None,0.289,None,23.13,None,407.8,10905,0.107,28.4,135.11,0
2015,La Salle County,05000US48283,None,0.299,None,29.38,None,309.5,11804,0.09,119.6,185.51,0.167
2015,Lavaca County,05000US48285,None,0.318,None,17.05,None,169.5,12083,0.122,87,109.27,0.31
2015,Lee County,05000US48287,None,0.318,None,33.69,None,349.4,10147,0.117,94,332.74,0.321
2015,Leon County,05000US48289,0.212,0.297,None,41.9,None,273.8,9893,0.133,89.6,111.49,0.188
2015,Liberty County,05000US48291,0.319,0.32,None,32.06,5.4,269,13393,0.106,337,422.2,0.229
2015,Limestone County,05000US48293,0.492,0.318,None,33.74,8,521.5,10433,0.122,82.9,516.52,0.281
2015,Lipscomb County,05000US48295,None,0.308,None,52.38,None,None,9615,0.104,None,0,0.625
2015,Live Oak County,05000US48297,None,0.299,None,31.01,None,282.9,10465,0.118,70.2,151.76,0.35
2015,Llano County,05000US48299,0.179,0.263,None,18.02,None,167.7,9121,0.136,None,78.66,0.35
2015,Loving County,05000US48301,None,0.301,None,None,None,None,None,0.109,None,0,None
2015,"Lubbock County, TX",05000US48303,0.196,0.277,0.151,15.38,5.5,621.5,11725,0.088,133.6,744.17,0.424
2015,Lynn County,05000US48305,None,0.296,None,38.44,None,380.4,11762,0.111,105.2,111.54,0.444
2015,McCulloch County,05000US48307,None,0.302,None,None,None,336.8,9435,0.113,72.8,190.82,0.2
2015,"McLennan County, TX",05000US48309,0.21,0.286,0.134,17.43,5.5,776.7,9227,0.1,173.4,478.3,0.326
2015,McMullen County,05000US48311,None,0.306,None,None,None,None,6849,0.132,None,281.82,0
2015,Madison County,05000US48313,None,0.306,None,24.33,None,358.3,10850,0.102,169.8,206.88,0.212
2015,Marion County,05000US48315,0.363,0.335,None,32.11,None,261.5,10002,0.136,188.7,550.38,0.375
2015,Martin County,05000US48317,None,0.303,None,36.41,None,358.8,9456,0.1,None,169.99,0.3
2015,Mason County,05000US48319,None,0.278,None,None,None,None,9135,0.122,None,49.37,0.111
2015,Matagorda County,05000US48321,0.243,0.314,None,23.39,9,347.5,12274,0.113,175.6,284.21,0.5
2015,Maverick County,05000US48323,0.124,0.304,0.095,14.21,None,431.7,11874,0.091,95.3,291.75,0.118
2015,Medina County,05000US48325,None,0.288,None,16.65,5.3,312.2,10585,0.101,73.8,179.31,0.356
2015,Menard County,05000US48327,None,0.29,None,64.25,None,223.2,8990,0.124,None,161.08,0.091
2015,"Midland County, TX",05000US48329,0.191,0.284,0.17,20.79,3.3,525.8,9117,0.086,114.4,311.43,0.298
2015,Milam County,05000US48331,0.22,0.321,None,24.77,None,538.1,11865,0.118,139.9,175.76,0.531
2015,Mills County,05000US48333,None,0.293,None,None,None,145,10342,0.127,None,114.12,0.333
2015,Mitchell County,05000US48335,None,0.28,None,30.55,None,235.6,10642,0.095,82.5,273,0.182
2015,Montague County,05000US48337,None,0.27,None,29.66,None,112.4,10325,0.106,28.3,158.75,0.15
2015,"Montgomery County, TX",05000US48339,0.134,0.279,0.17,16.88,3.6,186,11650,0.089,96.6,215.16,0.338
2015,Moore County,05000US48341,None,0.302,None,23.38,None,425.8,9843,0.095,65.9,274.97,0.333
2015,Morris County,05000US48343,None,0.335,None,35.15,None,445.8,11624,0.123,100.6,433.89,0.36
2015,Motley County,05000US48345,None,0.279,None,None,None,None,10881,0.132,None,81.23,0.5
2015,Nacogdoches County,05000US48347,0.233,0.301,None,25.05,6.2,775.4,11090,0.103,168.4,410.97,0.181
2015,Navarro County,05000US48349,0.238,0.342,None,18.6,None,616.9,10310,0.117,175.1,450.26,0.194
2015,Newton County,05000US48351,None,0.308,None,39.75,10.7,323.9,11973,0.129,48.6,43.32,0.111
2015,Nolan County,05000US48353,None,0.302,None,19.03,None,529.3,10248,0.111,87.2,832.43,0.069
2015,"Nueces County, TX",05000US48355,0.26,0.306,0.275,12.49,5.9,757.6,11476,0.098,166.5,631.74,0.339
2015,Ochiltree County,05000US48357,None,0.314,None,32.38,None,177.1,9997,0.087,None,204.15,0.188
2015,Oldham County,05000US48359,None,0.308,None,None,None,339.8,9961,0.106,None,79.97,0.292
2015,Orange County,05000US48361,0.277,0.322,None,32.5,5.7,285.6,11820,0.106,114.9,388.57,0.292
2015,Palo Pinto County,05000US48363,0.413,0.289,None,28.63,8.4,197.4,11035,0.123,70.3,319.86,0.283
2015,Panola County,05000US48365,0.293,0.32,None,44.61,None,445.5,11546,0.116,145,266.17,0.224
2015,"Parker County, TX",05000US48367,0.2,0.337,0.138,20.16,3.2,319.1,11683,0.113,83.5,148.4,0.178
2015,Parmer County,05000US48369,None,0.313,None,23.95,None,402.6,9973,0.092,98.6,182.45,0.25
2015,Pecos County,05000US48371,None,0.298,None,20.31,None,422.6,9980,0.1,45.3,374.28,0.094
2015,Polk County,05000US48373,0.286,0.336,0.083,37.89,6.9,284.7,9763,0.122,163.1,211.3,0.31
2015,"Potter County, TX",05000US48375,0.224,0.329,0.15,20,7.9,977.6,10864,0.098,311.3,575.36,0.355
2015,Presidio County,05000US48377,None,0.245,None,None,None,292.4,6165,0.099,None,46.09,0.2
2015,Rains County,05000US48379,None,0.288,None,23.46,None,201,10204,0.116,None,165.25,0.429
2015,"Randall County, TX",05000US48381,0.145,0.256,0.119,14.18,2.8,307.8,10354,0.092,39.5,492.43,0.295
2015,Reagan County,05000US48383,None,0.302,None,None,None,374.1,9016,0.099,None,39.04,0.143
2015,Real County,05000US48385,None,0.283,None,43.12,None,356.2,7965,0.123,None,78.7,0.15
2015,Red River County,05000US48387,0.226,0.315,None,43.18,None,386,12759,0.134,57.4,159.45,0.25
2015,Reeves County,05000US48389,None,0.302,None,17.04,None,384.1,10814,0.089,235.8,220,0.208
2015,Refugio County,05000US48391,None,0.296,None,27.06,None,523.5,10974,0.115,None,192.64,0.35
2015,Roberts County,05000US48393,None,0.287,None,None,None,None,8320,0.111,None,295.64,0.091
2015,Robertson County,05000US48395,None,0.322,None,41.32,None,670.9,10559,0.121,139.7,288.62,0.275
2015,Rockwall County,05000US48397,None,0.258,None,9.81,2.4,192.7,11164,0.088,75.1,126.23,0.257
2015,Runnels County,05000US48399,None,0.295,None,20.44,None,239.3,10501,0.109,57,228.8,0.409
2015,Rusk County,05000US48401,0.168,0.37,None,33.44,4.6,266.5,11829,0.117,221.3,356.65,0.344
2015,Sabine County,05000US48403,None,0.313,None,41.66,None,249.2,11293,0.14,102,211.77,0.36
2015,San Augustine County,05000US48405,None,0.303,None,46.24,None,351.6,10522,0.141,130.5,311.99,0.367
2015,San Jacinto County,05000US48407,None,0.304,None,33.85,8.7,228.6,13312,0.124,103.2,329.09,0.5
2015,San Patricio County,05000US48409,0.197,0.288,None,14.97,3.7,390.2,12415,0.109,76.3,324.41,0.333
2015,San Saba County,05000US48411,None,0.299,None,37.99,None,150,8788,0.109,None,221.57,0.308
2015,Schleicher County,05000US48413,None,0.302,None,None,None,183.8,10496,0.1,None,19.32,0.25
2015,Scurry County,05000US48415,None,0.288,None,18.82,None,455.4,11021,0.092,56.5,535.33,0.381
2015,Shackelford County,05000US48417,None,0.33,None,None,None,149,11172,0.11,None,58.85,0.75
2015,Shelby County,05000US48419,0.204,0.328,None,50.87,9.9,388.2,11467,0.12,163.7,309.32,0.305
2015,Sherman County,05000US48421,None,0.3,None,None,None,162.7,10557,0.102,208.4,119.33,0.231
2015,"Smith County, TX",05000US48423,0.193,0.273,0.111,20.15,4.4,504.6,10929,0.107,173.4,391.16,0.285
2015,Somervell County,05000US48425,None,0.284,None,22.4,None,221,11610,0.103,None,66.05,0.143
2015,Starr County,05000US48427,None,0.307,None,17.26,5.8,211,12574,0.093,66.1,264.72,0.333
2015,Stephens County,05000US48429,None,0.301,None,23.94,None,190.2,11154,0.112,161.8,133.77,0.2
2015,Sterling County,05000US48431,None,0.305,None,None,None,None,8469,0.105,None,143.47,0
2015,Stonewall County,05000US48433,None,0.29,None,None,None,None,13883,0.128,None,244.17,0.714
2015,Sutton County,05000US48435,None,0.297,None,None,None,278.5,9630,0.108,None,104.75,0.059
2015,Swisher County,05000US48437,None,0.285,None,21.9,None,367.5,9577,0.108,None,281.62,0.273
2015,"Tarrant County, TX",05000US48439,0.158,0.286,0.156,10.5,4.9,458.5,11895,0.1,260.7,436.93,0.325
2015,"Taylor County, TX",05000US48441,0.21,0.282,0.098,15.77,4.6,470.5,10069,0.103,136.9,378.01,0.315
2015,Terrell County,05000US48443,None,0.284,None,None,None,None,11238,0.102,None,337.5,0.25
2015,Terry County,05000US48445,None,0.338,None,18.23,None,515.3,11419,0.117,48.5,228.97,0.381
2015,Throckmorton County,05000US48447,None,0.288,None,None,None,None,13911,0.119,None,40.4,0
2015,Titus County,05000US48449,None,0.295,None,23.63,6.2,373.5,11796,0.09,84.4,231.63,0.471
2015,"Tom Green County, TX",05000US48451,0.24,0.277,0.166,13.08,4.1,572.9,9410,0.096,92.2,270.03,0.426
2015,"Travis County, TX",05000US48453,0.144,0.214,0.217,9.89,2.8,619,10200,0.062,437.9,381.31,0.349
2015,Trinity County,05000US48455,0.353,0.324,None,35.57,None,195.7,11893,0.131,194.4,238.98,0.478
2015,Tyler County,05000US48457,0.202,0.308,None,37.21,6.4,261,11474,0.117,137.1,359.2,0.257
2015,Upshur County,05000US48459,0.468,0.333,None,32.58,4.1,242.5,11636,0.131,108.4,262.94,0.174
2015,Upton County,05000US48461,None,0.306,None,None,None,335.1,12389,0.107,None,39.3,0
